price,quantity,age,tenure_months,category_encoded,region_encoded,gender_encoded,year,month,quarter,day_of_week,day_of_month,is_weekend,is_month_end,is_month_start,is_holiday_season,is_summer,is_spring,customer_total_purchases,customer_avg_quantity,customer_total_spent,customer_avg_spent,product_popularity,product_avg_price,product_total_sales,region_avg_sales,region_total_sales,price_vs_avg,discount_indicator,segment_avg_sales,customer_rolling_avg_3,customer_rolling_avg_7,total_value
25000,1,44,27,0,0,1,2021,9,3,5,11,1,0,0,0,0,0,7,2.4285714285714284,198000,28285.714285714286,783,25000.0,59325000,56760.083064143975,122999100,1.0,0,57205.288270377736,47000.0,31200.0,25000
100,3,21,42,2,1,1,2023,12,4,4,1,0,0,1,1,0,0,8,2.625,204850,25606.25,790,100.0,241800,59363.15510852303,112137000,1.0,0,58106.99348645869,10933.333333333334,20692.85714285714,300
8000,1,25,59,1,1,1,2022,3,1,3,24,0,0,0,0,0,1,9,3.7777777777777777,636750,70750.0,809,8000.0,19264000,59363.15510852303,112137000,1.0,0,58039.03816199377,116000.0,58814.28571428572,8000
100,5,44,18,2,3,1,2021,10,4,0,11,0,0,0,0,0,0,4,3.5,108500,27125.0,790,100.0,241800,57156.431113370614,112426700,1.0,0,57205.288270377736,30250.0,30250.0,500
100,3,36,15,2,3,0,2020,2,1,1,11,0,0,0,0,0,0,4,2.25,205500,51375.0,790,100.0,241800,57156.431113370614,112426700,1.0,0,58039.03816199377,300.0,300.0,300
25000,4,46,21,0,1,0,2021,2,1,2,3,0,0,1,0,0,0,6,2.8333333333333335,378000,63000.0,783,25000.0,59325000,59363.15510852303,112137000,1.0,0,58039.03816199377,51500.0,51500.0,100000
25000,3,30,45,0,0,0,2023,7,3,1,11,0,0,0,0,1,0,3,3.3333333333333335,449000,149666.66666666666,783,25000.0,59325000,56760.083064143975,122999100,1.0,0,58039.03816199377,149666.66666666666,149666.66666666666,75000
100,2,28,56,2,0,1,2022,3,1,1,1,0,0,1,0,0,1,7,3.857142857142857,274200,39171.42857142857,790,100.0,241800,56760.083064143975,122999100,1.0,0,58106.99348645869,30066.666666666668,34550.0,200
50,4,55,1,2,3,0,2023,7,3,6,2,1,0,1,0,1,0,8,2.75,175800,21975.0,831,50.0,121850,57156.431113370614,112426700,1.0,0,58039.03816199377,41766.666666666664,25085.714285714286,200
3000,5,40,11,0,3,1,2020,12,4,3,31,0,1,0,1,0,0,4,2.75,140050,35012.5,782,3000.0,6975000,57156.431113370614,112426700,1.0,0,58039.03816199377,15000.0,15000.0,15000
3000,5,53,43,0,0,0,2023,12,4,6,31,1,1,0,1,0,0,4,4.5,175250,43812.5,782,3000.0,6975000,56760.083064143975,122999100,1.0,0,58039.03816199377,38416.666666666664,43812.5,15000
12000,4,25,17,1,3,0,2022,2,1,2,16,0,0,0,0,0,0,4,3.25,258500,64625.0,787,12000.0,28200000,57156.431113370614,112426700,1.0,0,58039.03816199377,86133.33333333333,64625.0,48000
8000,4,30,1,1,0,1,2022,1,1,4,14,0,0,0,1,0,0,6,3.3333333333333335,659000,109833.33333333333,809,8000.0,19264000,56760.083064143975,122999100,1.0,0,57205.288270377736,127333.33333333333,86800.0,32000
50,5,24,47,2,1,0,2021,4,2,1,6,0,0,0,0,0,1,4,3.25,131300,32825.0,831,50.0,121850,59363.15510852303,112137000,1.0,0,58039.03816199377,250.0,250.0,250
3000,5,43,8,0,3,1,2023,6,2,6,4,1,0,1,0,1,0,5,3.4,90700,18140.0,782,3000.0,6975000,57156.431113370614,112426700,1.0,0,57205.288270377736,30016.666666666668,18140.0,15000
25000,3,25,59,0,2,1,2020,8,3,4,14,0,0,0,0,1,0,5,2.6,271250,54250.0,783,25000.0,59325000,58093.500252908445,114850850,1.0,0,57205.288270377736,37550.0,37550.0,75000
100,3,60,49,2,1,1,2022,1,1,6,16,1,0,0,1,0,0,3,2.6666666666666665,56300,18766.666666666668,790,100.0,241800,59363.15510852303,112137000,1.0,0,58106.99348645869,4150.0,4150.0,300
15000,4,58,7,0,2,1,2023,5,2,3,18,0,0,0,0,0,1,7,3.0,370300,52900.0,801,15000.0,35400000,58093.500252908445,114850850,1.0,0,58039.03816199377,36033.333333333336,52900.0,60000
100,5,46,45,2,0,1,2021,4,2,3,22,0,0,0,0,0,1,5,4.4,516500,103300.0,790,100.0,241800,56760.083064143975,122999100,1.0,0,57205.288270377736,500.0,500.0,500
8000,4,50,44,1,3,0,2023,12,4,1,5,0,0,1,1,0,0,6,2.1666666666666665,400050,66675.0,809,8000.0,19264000,57156.431113370614,112426700,1.0,0,58106.99348645869,41666.666666666664,66675.0,32000
50,3,38,30,2,3,0,2021,4,2,1,20,0,0,0,0,0,1,3,4.0,100400,33466.666666666664,831,50.0,121850,57156.431113370614,112426700,1.0,0,58039.03816199377,150.0,150.0,150
25000,2,61,29,0,2,1,2023,10,4,0,23,0,0,0,0,0,0,5,3.0,181000,36200.0,783,25000.0,59325000,58093.500252908445,114850850,1.0,0,58039.03816199377,27000.0,36200.0,50000
15000,5,23,51,0,1,1,2022,1,1,5,29,1,1,0,1,0,0,5,3.4,237000,47400.0,801,15000.0,35400000,59363.15510852303,112137000,1.0,0,58039.03816199377,47000.0,47000.0,75000
15000,4,60,11,0,0,0,2020,12,4,6,20,1,0,0,1,0,0,5,2.8,146200,29240.0,801,15000.0,35400000,56760.083064143975,122999100,1.0,0,57205.288270377736,30100.0,30100.0,60000
15000,2,19,59,0,3,0,2020,2,1,2,26,0,1,0,0,0,0,6,3.6666666666666665,396250,66041.66666666667,801,15000.0,35400000,57156.431113370614,112426700,1.0,0,58039.03816199377,45000.0,45000.0,30000
12000,1,54,20,0,0,0,2021,11,4,4,5,0,0,1,0,0,0,3,1.6666666666666667,56000,18666.666666666668,801,12000.0,28596000,56760.083064143975,122999100,1.0,0,57205.288270377736,18666.666666666668,18666.666666666668,12000
15000,3,29,12,0,0,1,2021,8,3,1,17,0,0,0,0,1,0,3,3.0,245000,81666.66666666667,801,15000.0,35400000,56760.083064143975,122999100,1.0,0,57205.288270377736,45000.0,45000.0,45000
8000,1,48,31,1,1,1,2020,3,1,0,2,0,0,1,0,0,1,4,2.25,44400,11100.0,809,8000.0,19264000,59363.15510852303,112137000,1.0,0,57205.288270377736,8000.0,8000.0,8000
15000,1,34,57,0,2,0,2022,4,2,5,23,1,0,0,0,0,1,3,3.0,410000,136666.66666666666,801,15000.0,35400000,58093.500252908445,114850850,1.0,0,58039.03816199377,182500.0,182500.0,15000
15000,3,46,31,0,1,1,2023,4,2,2,5,0,0,1,0,0,1,4,3.0,460000,115000.0,801,15000.0,35400000,59363.15510852303,112137000,1.0,0,58039.03816199377,106666.66666666667,106666.66666666667,45000
25000,4,24,23,0,1,0,2021,9,3,4,3,0,0,1,0,0,0,5,3.2,307200,61440.0,783,25000.0,59325000,59363.15510852303,112137000,1.0,0,58106.99348645869,49400.0,49400.0,100000
12000,3,20,24,1,0,1,2020,8,3,2,5,0,0,1,0,1,0,5,3.2,246000,49200.0,787,12000.0,28200000,56760.083064143975,122999100,1.0,0,58106.99348645869,45000.0,45000.0,36000
100,2,36,54,2,0,0,2021,2,1,2,3,0,0,1,0,0,0,4,3.5,324200,81050.0,790,100.0,241800,56760.083064143975,122999100,1.0,0,58039.03816199377,6100.0,6100.0,200
8000,2,30,39,1,2,0,2021,1,1,5,23,1,0,0,1,0,0,5,2.4,246200,49240.0,809,8000.0,19264000,58093.500252908445,114850850,1.0,0,57205.288270377736,67000.0,67000.0,16000
15000,3,44,2,0,3,1,2022,7,3,5,16,1,0,0,0,1,0,5,2.4,281000,56200.0,801,15000.0,35400000,57156.431113370614,112426700,1.0,0,57205.288270377736,27000.0,55250.0,45000
50,2,54,18,2,2,0,2021,2,1,0,8,0,0,0,0,0,0,2,3.0,500,250.0,831,50.0,121850,58093.500252908445,114850850,1.0,0,58039.03816199377,250.0,250.0,100
8000,3,39,5,1,3,1,2022,2,1,1,8,0,0,0,0,0,0,3,2.3333333333333335,24200,8066.666666666667,809,8000.0,19264000,57156.431113370614,112426700,1.0,0,58039.03816199377,12025.0,12025.0,24000
8000,2,23,37,1,2,0,2023,6,2,2,7,0,0,0,0,1,0,7,2.5714285714285716,357000,51000.0,809,8000.0,19264000,58093.500252908445,114850850,1.0,0,58039.03816199377,22333.333333333332,51000.0,16000
3000,5,44,44,0,2,1,2023,3,1,0,6,0,0,0,0,0,1,5,3.0,350200,70040.0,782,3000.0,6975000,58093.500252908445,114850850,1.0,0,58039.03816199377,100000.0,87500.0,15000
25000,1,27,51,0,1,1,2021,1,1,4,1,0,0,1,1,0,0,2,2.5,73000,36500.0,783,25000.0,59325000,59363.15510852303,112137000,1.0,0,57205.288270377736,36500.0,36500.0,25000
15000,5,50,25,0,2,0,2023,8,3,6,13,1,0,0,0,1,0,5,3.8,402000,80400.0,801,15000.0,35400000,58093.500252908445,114850850,1.0,0,57205.288270377736,54000.0,80400.0,75000
45000,3,55,13,0,3,1,2021,3,1,3,4,0,0,1,0,0,1,3,3.3333333333333335,159250,53083.333333333336,799,45000.0,108450000,57156.431113370614,112426700,1.0,0,58106.99348645869,135000.0,135000.0,135000
15000,5,59,6,0,2,1,2023,1,1,2,18,0,0,0,1,0,0,6,2.6666666666666665,377100,62850.0,801,15000.0,35400000,58093.500252908445,114850850,1.0,0,57205.288270377736,55033.333333333336,47420.0,75000
8000,1,29,15,1,2,0,2023,7,3,1,18,0,0,0,0,1,0,4,2.25,203000,50750.0,809,8000.0,19264000,58093.500252908445,114850850,1.0,0,58039.03816199377,55666.666666666664,55666.666666666664,8000
15000,3,57,25,0,2,0,2022,2,1,3,24,0,0,0,0,0,0,7,2.5714285714285716,561000,80142.85714285714,801,15000.0,35400000,58093.500252908445,114850850,1.0,0,57205.288270377736,31000.0,31000.0,45000
12000,4,23,22,1,2,0,2023,4,2,6,2,1,0,1,0,0,1,8,3.25,552600,69075.0,787,12000.0,28200000,58093.500252908445,114850850,1.0,0,58039.03816199377,31133.333333333332,30720.0,48000
25000,5,47,20,0,2,0,2021,7,3,6,4,1,0,1,0,1,0,5,4.0,453300,90660.0,783,25000.0,59325000,58093.500252908445,114850850,1.0,0,58039.03816199377,91000.0,91000.0,125000
12000,4,20,14,1,0,1,2021,7,3,0,5,0,0,1,0,1,0,4,2.75,96100,24025.0,787,12000.0,28200000,56760.083064143975,122999100,1.0,0,57205.288270377736,36000.0,36000.0,48000
15000,4,27,5,0,3,1,2020,4,2,2,15,0,0,0,0,0,1,4,4.25,204000,51000.0,801,15000.0,35400000,57156.431113370614,112426700,1.0,0,58039.03816199377,42000.0,42000.0,60000
45000,1,39,7,0,2,0,2021,4,2,5,10,1,0,0,0,0,1,3,1.6666666666666667,79000,26333.333333333332,799,45000.0,108450000,58093.500252908445,114850850,1.0,0,58106.99348645869,45000.0,45000.0,45000
3000,3,50,39,0,2,1,2020,7,3,4,3,0,0,1,0,1,0,5,2.8,130100,26020.0,782,3000.0,6975000,58093.500252908445,114850850,1.0,0,58106.99348645869,12000.0,12000.0,9000
45000,3,31,1,0,3,0,2020,2,1,0,24,0,0,0,0,0,0,5,2.8,288000,57600.0,799,45000.0,108450000,57156.431113370614,112426700,1.0,0,57205.288270377736,135000.0,135000.0,135000
15000,1,64,59,0,2,1,2022,4,2,6,24,1,0,0,0,0,1,7,2.142857142857143,185350,26478.571428571428,801,15000.0,35400000,58093.500252908445,114850850,1.0,0,58106.99348645869,11666.666666666666,30850.0,15000
12000,1,50,35,1,1,1,2022,1,1,2,5,0,0,1,1,0,0,2,2.5,44000,22000.0,787,12000.0,28200000,59363.15510852303,112137000,1.0,0,58106.99348645869,22000.0,22000.0,12000
15000,3,61,6,0,0,0,2020,7,3,0,20,0,0,0,0,1,0,7,3.5714285714285716,605300,86471.42857142857,801,15000.0,35400000,56760.083064143975,122999100,1.0,0,57205.288270377736,52500.0,52500.0,45000
12000,3,24,17,1,0,1,2023,1,1,4,13,0,0,0,1,0,0,8,2.25,230100,28762.5,787,12000.0,28200000,56760.083064143975,122999100,1.0,0,58106.99348645869,24000.0,18025.0,36000
15000,3,62,20,0,3,1,2022,7,3,4,8,0,0,0,0,1,0,5,3.2,357000,71400.0,801,15000.0,35400000,57156.431113370614,112426700,1.0,0,58039.03816199377,52333.333333333336,58000.0,45000
12000,3,21,45,1,2,0,2021,7,3,1,27,0,1,0,0,1,0,6,2.5,129500,21583.333333333332,787,12000.0,28200000,58093.500252908445,114850850,1.0,0,58039.03816199377,27066.666666666668,16900.0,36000
8000,1,52,5,1,0,1,2022,7,3,6,10,1,0,0,0,1,0,4,1.75,47000,11750.0,809,8000.0,19264000,56760.083064143975,122999100,1.0,0,57205.288270377736,10666.666666666666,10666.666666666666,8000
12000,3,56,23,1,2,1,2020,2,1,5,29,1,1,0,0,0,0,5,3.4,212000,42400.0,787,12000.0,28200000,58093.500252908445,114850850,1.0,0,58106.99348645869,36000.0,36000.0,36000
50,3,56,4,2,2,1,2023,6,2,3,15,0,0,0,0,1,0,2,3.0,9150,4575.0,831,50.0,121850,58093.500252908445,114850850,1.0,0,58106.99348645869,4575.0,4575.0,150
100,4,20,5,2,1,1,2021,5,2,5,8,1,0,0,0,0,1,7,3.7142857142857144,348650,49807.142857142855,790,100.0,241800,59363.15510852303,112137000,1.0,0,58106.99348645869,16133.333333333334,12162.5,400
45000,2,43,50,0,1,1,2023,1,1,5,28,1,1,0,1,0,0,5,2.8,444200,88840.0,799,45000.0,108450000,59363.15510852303,112137000,1.0,0,58039.03816199377,131333.33333333334,131333.33333333334,90000
3000,1,24,52,0,2,0,2022,7,3,1,26,0,1,0,0,1,0,3,3.0,39250,13083.333333333334,782,3000.0,6975000,58093.500252908445,114850850,1.0,0,58039.03816199377,13083.333333333334,13083.333333333334,3000
100,3,25,35,2,2,0,2020,10,4,6,18,1,0,0,0,0,0,9,2.888888888888889,622400,69155.55555555556,790,100.0,241800,58093.500252908445,114850850,1.0,0,57205.288270377736,65100.0,65100.0,300
50,2,35,41,2,3,1,2021,10,4,1,19,0,0,0,0,0,0,6,2.3333333333333335,108150,18025.0,831,50.0,121850,57156.431113370614,112426700,1.0,0,58106.99348645869,100.0,100.0,100
45000,1,64,51,0,3,0,2021,12,4,1,7,0,0,0,1,0,0,9,2.3333333333333335,277700,30855.555555555555,799,45000.0,108450000,57156.431113370614,112426700,1.0,0,58039.03816199377,48333.333333333336,48333.333333333336,45000
3000,4,52,12,0,2,1,2021,9,3,1,28,0,1,0,0,0,0,3,3.3333333333333335,87150,29050.0,782,3000.0,6975000,58093.500252908445,114850850,1.0,0,58106.99348645869,12000.0,12000.0,12000
100,3,21,45,2,2,0,2020,7,3,2,1,0,0,1,0,1,0,6,2.5,129500,21583.333333333332,790,100.0,241800,58093.500252908445,114850850,1.0,0,58039.03816199377,300.0,300.0,300
25000,5,33,45,0,0,1,2022,1,1,5,22,1,0,0,1,0,0,5,3.8,245400,49080.0,783,25000.0,59325000,56760.083064143975,122999100,1.0,0,58039.03816199377,62600.0,62600.0,125000
12000,1,31,55,0,0,1,2022,7,3,6,24,1,0,0,0,1,0,5,2.0,160000,32000.0,801,12000.0,28596000,56760.083064143975,122999100,1.0,0,57205.288270377736,34000.0,38000.0,12000
50,2,34,52,2,2,0,2021,3,1,6,28,1,1,0,0,0,1,5,3.4,191100,38220.0,831,50.0,121850,58093.500252908445,114850850,1.0,0,58039.03816199377,18033.333333333332,18033.333333333332,100
12000,4,41,44,1,1,0,2023,11,4,3,9,0,0,0,0,0,0,4,3.0,84500,21125.0,787,12000.0,28200000,59363.15510852303,112137000,1.0,0,58106.99348645869,28033.333333333332,21125.0,48000
45000,2,59,1,0,1,0,2022,5,2,3,26,0,1,0,0,0,1,5,2.6,645000,129000.0,799,45000.0,108450000,59363.15510852303,112137000,1.0,0,58106.99348645869,115000.0,115000.0,90000
50,5,52,31,2,0,0,2021,7,3,6,11,1,0,0,0,1,0,6,4.333333333333333,61850,10308.333333333334,831,50.0,121850,56760.083064143975,122999100,1.0,0,58039.03816199377,20183.333333333332,15262.5,250
50,3,19,18,2,0,1,2020,2,1,4,28,0,1,0,0,0,0,8,3.0,466150,58268.75,831,50.0,121850,56760.083064143975,122999100,1.0,0,58106.99348645869,150.0,150.0,150
12000,1,22,42,1,3,1,2020,10,4,4,23,0,0,0,0,0,0,4,3.25,132400,33100.0,787,12000.0,28200000,57156.431113370614,112426700,1.0,0,58106.99348645869,24133.333333333332,24133.333333333332,12000
100,3,48,58,2,3,0,2023,9,3,5,16,1,0,0,0,0,0,8,3.25,247800,30975.0,790,100.0,241800,57156.431113370614,112426700,1.0,0,57205.288270377736,17100.0,15400.0,300
12000,1,24,15,0,2,1,2023,2,1,4,3,0,0,1,0,0,0,5,3.0,189000,37800.0,801,12000.0,28596000,58093.500252908445,114850850,1.0,0,58106.99348645869,30000.0,30000.0,12000
3000,3,44,53,0,3,1,2021,9,3,6,26,1,1,0,0,0,0,5,2.8,394000,78800.0,782,3000.0,6975000,57156.431113370614,112426700,1.0,0,58039.03816199377,103000.0,92250.0,9000
50,4,48,58,2,3,0,2021,11,4,4,12,0,0,0,0,0,0,8,3.25,247800,30975.0,831,50.0,121850,57156.431113370614,112426700,1.0,0,57205.288270377736,70100.0,70100.0,200
15000,5,19,30,0,3,1,2020,10,4,0,26,0,1,0,0,0,0,5,2.4,152050,30410.0,801,15000.0,35400000,57156.431113370614,112426700,1.0,0,58106.99348645869,33350.0,33350.0,75000
45000,3,29,32,0,0,1,2020,8,3,1,4,0,0,1,0,1,0,4,3.5,150450,37612.5,799,45000.0,108450000,56760.083064143975,122999100,1.0,0,57205.288270377736,75000.0,75000.0,135000
12000,2,34,11,0,3,1,2023,2,1,5,25,1,0,0,0,0,0,4,2.25,81200,20300.0,801,12000.0,28596000,57156.431113370614,112426700,1.0,0,58106.99348645869,16400.0,20300.0,24000
8000,4,21,35,1,0,0,2023,9,3,4,15,0,0,0,0,0,0,1,4.0,32000,32000.0,809,8000.0,19264000,56760.083064143975,122999100,1.0,0,57205.288270377736,32000.0,32000.0,32000
25000,5,43,21,0,3,0,2020,8,3,2,12,0,0,0,0,1,0,7,3.857142857142857,164750,23535.714285714286,783,25000.0,59325000,57156.431113370614,112426700,1.0,0,58106.99348645869,41783.333333333336,41783.333333333336,125000
100,5,62,41,2,1,0,2020,7,3,0,27,0,1,0,0,1,0,4,4.0,219500,54875.0,790,100.0,241800,59363.15510852303,112137000,1.0,0,58039.03816199377,90250.0,90250.0,500
50,2,50,44,2,0,1,2023,6,2,3,22,0,0,0,0,1,0,7,3.142857142857143,641100,91585.71428571429,831,50.0,121850,56760.083064143975,122999100,1.0,0,58106.99348645869,48366.666666666664,91585.71428571429,100
8000,1,49,11,1,2,0,2022,6,2,0,20,0,0,0,0,1,0,10,2.8,514200,51420.0,809,8000.0,19264000,58093.500252908445,114850850,1.0,0,58039.03816199377,6333.333333333333,74800.0,8000
8000,1,60,27,1,1,1,2020,7,3,6,19,1,0,0,0,1,0,4,2.5,97000,24250.0,809,8000.0,19264000,59363.15510852303,112137000,1.0,0,58039.03816199377,8000.0,8000.0,8000
12000,4,37,14,0,1,0,2023,2,1,6,19,1,0,0,0,0,0,7,3.0,568300,81185.71428571429,801,12000.0,28596000,59363.15510852303,112137000,1.0,0,58106.99348645869,61066.666666666664,113040.0,48000
50,3,40,57,2,2,0,2021,1,1,4,8,0,0,0,1,0,0,6,2.6666666666666665,260150,43358.333333333336,831,50.0,121850,58093.500252908445,114850850,1.0,0,57205.288270377736,150.0,150.0,150
3000,5,60,27,0,1,1,2021,8,3,4,27,0,1,0,0,1,0,4,2.5,97000,24250.0,782,3000.0,6975000,59363.15510852303,112137000,1.0,0,58039.03816199377,15666.666666666666,15666.666666666666,15000
15000,3,24,1,0,2,1,2020,9,3,3,17,0,0,0,0,0,0,8,3.0,419000,52375.0,801,15000.0,35400000,58093.500252908445,114850850,1.0,0,58106.99348645869,43000.0,38250.0,45000
15000,4,22,42,0,3,1,2021,6,2,5,19,1,0,0,0,1,0,4,3.25,132400,33100.0,801,15000.0,35400000,57156.431113370614,112426700,1.0,0,58106.99348645869,24133.333333333332,33100.0,60000
3000,5,32,37,0,2,0,2021,2,1,4,19,0,0,0,0,0,0,5,2.4,108000,21600.0,782,3000.0,6975000,58093.500252908445,114850850,1.0,0,57205.288270377736,15000.0,15000.0,15000
25000,3,47,54,0,2,1,2023,7,3,5,8,1,0,0,0,1,0,7,3.5714285714285716,566050,80864.28571428571,783,25000.0,59325000,58093.500252908445,114850850,1.0,0,58106.99348645869,25200.0,80864.28571428571,75000
3000,4,52,22,0,0,0,2021,2,1,4,19,0,0,0,0,0,0,3,3.0,63000,21000.0,782,3000.0,6975000,56760.083064143975,122999100,1.0,0,57205.288270377736,21000.0,21000.0,12000
12000,3,39,20,1,2,0,2022,2,1,1,1,0,0,1,0,0,0,1,3.0,36000,36000.0,787,12000.0,28200000,58093.500252908445,114850850,1.0,0,57205.288270377736,36000.0,36000.0,36000
25000,4,33,53,0,0,1,2020,10,4,0,12,0,0,0,0,0,0,6,2.8333333333333335,405000,67500.0,783,25000.0,59325000,56760.083064143975,122999100,1.0,0,58039.03816199377,100000.0,100000.0,100000
45000,2,62,50,0,0,0,2021,9,3,0,20,0,0,0,0,0,0,7,2.7142857142857144,262550,37507.142857142855,799,45000.0,108450000,56760.083064143975,122999100,1.0,0,57205.288270377736,90000.0,90000.0,90000
8000,4,21,42,1,1,1,2023,7,3,1,4,0,0,1,0,1,0,8,2.625,204850,25606.25,809,8000.0,19264000,59363.15510852303,112137000,1.0,0,58106.99348645869,34166.666666666664,29221.428571428572,32000
8000,3,18,36,1,3,1,2021,7,3,3,29,0,1,0,0,1,0,6,3.5,108650,18108.333333333332,809,8000.0,19264000,57156.431113370614,112426700,1.0,0,58106.99348645869,16066.666666666666,12125.0,24000
25000,1,64,51,0,3,0,2020,10,4,0,5,0,0,1,0,0,0,9,2.3333333333333335,277700,30855.555555555555,783,25000.0,59325000,57156.431113370614,112426700,1.0,0,58039.03816199377,50000.0,50000.0,25000
3000,2,54,21,0,1,0,2023,1,1,0,23,0,0,0,1,0,0,3,2.3333333333333335,170000,56666.666666666664,782,3000.0,6975000,59363.15510852303,112137000,1.0,0,58106.99348645869,73000.0,73000.0,6000
100,3,48,49,2,2,0,2021,2,1,2,17,0,0,0,0,0,0,7,3.4285714285714284,327850,46835.71428571428,790,100.0,241800,58093.500252908445,114850850,1.0,0,57205.288270377736,300.0,300.0,300
8000,5,19,59,1,0,0,2023,10,4,2,25,0,0,0,0,0,0,4,3.75,148050,37012.5,809,8000.0,19264000,56760.083064143975,122999100,1.0,0,57205.288270377736,29350.0,37012.5,40000
45000,1,59,27,0,0,1,2022,11,4,0,7,0,0,0,0,0,0,6,2.3333333333333335,484000,80666.66666666667,799,45000.0,108450000,56760.083064143975,122999100,1.0,0,58039.03816199377,137000.0,94400.0,45000
100,1,47,18,2,2,0,2023,2,1,5,11,1,0,0,0,0,0,3,3.0,64100,21366.666666666668,790,100.0,241800,58093.500252908445,114850850,1.0,0,57205.288270377736,21366.666666666668,21366.666666666668,100
15000,3,45,45,0,1,0,2022,7,3,1,19,0,0,0,0,1,0,2,2.0,45050,22525.0,801,15000.0,35400000,59363.15510852303,112137000,1.0,0,58106.99348645869,45000.0,45000.0,45000
15000,1,45,12,0,3,1,2023,4,2,6,23,1,0,0,0,0,1,5,2.2,235100,47020.0,801,15000.0,35400000,57156.431113370614,112426700,1.0,0,58106.99348645869,7700.0,47020.0,15000
15000,1,41,23,0,3,0,2022,11,4,0,14,0,0,0,0,0,0,6,2.5,135150,22525.0,801,15000.0,35400000,57156.431113370614,112426700,1.0,0,58106.99348645869,30000.0,22512.5,15000
15000,5,47,38,0,0,0,2020,9,3,2,2,0,0,1,0,0,0,4,3.75,641000,160250.0,801,15000.0,35400000,56760.083064143975,122999100,1.0,0,58039.03816199377,143666.66666666666,143666.66666666666,75000
50,3,62,50,2,0,0,2023,11,4,4,3,0,0,1,0,0,0,7,2.7142857142857144,262550,37507.142857142855,831,50.0,121850,56760.083064143975,122999100,1.0,0,57205.288270377736,16050.0,37507.142857142855,150
3000,4,19,49,0,0,1,2022,7,3,0,18,0,0,0,0,1,0,7,2.5714285714285716,559150,79878.57142857143,782,3000.0,6975000,56760.083064143975,122999100,1.0,0,58106.99348645869,101333.33333333333,93175.0,12000
3000,3,41,57,0,1,1,2021,1,1,3,14,0,0,0,1,0,0,5,2.6,221050,44210.0,782,3000.0,6975000,59363.15510852303,112137000,1.0,0,57205.288270377736,16500.0,16500.0,9000
50,2,35,7,2,0,1,2022,8,3,0,8,0,0,0,0,1,0,5,3.2,141100,28220.0,831,50.0,121850,56760.083064143975,122999100,1.0,0,58039.03816199377,12033.333333333334,12033.333333333334,100
100,4,61,8,2,0,1,2023,12,4,3,21,0,0,0,1,0,0,3,4.333333333333333,240400,80133.33333333333,790,100.0,241800,56760.083064143975,122999100,1.0,0,58039.03816199377,80133.33333333333,80133.33333333333,400
12000,4,63,31,0,0,1,2021,11,4,4,5,0,0,1,0,0,0,6,3.3333333333333335,324000,54000.0,801,12000.0,28596000,56760.083064143975,122999100,1.0,0,58106.99348645869,49333.333333333336,49333.333333333336,48000
50,3,47,25,2,3,1,2020,4,2,3,16,0,0,0,0,0,1,9,2.7777777777777777,232400,25822.222222222223,831,50.0,121850,57156.431113370614,112426700,1.0,0,58039.03816199377,38383.333333333336,38383.333333333336,150
12000,5,22,34,0,3,1,2022,1,1,0,10,0,0,0,1,0,0,5,3.6,461000,92200.0,801,12000.0,28596000,57156.431113370614,112426700,1.0,0,58106.99348645869,71666.66666666667,62750.0,60000
3000,4,51,42,0,3,0,2021,1,1,4,15,0,0,0,1,0,0,5,3.8,177100,35420.0,782,3000.0,6975000,57156.431113370614,112426700,1.0,0,58106.99348645869,12000.0,12000.0,12000
50,1,25,59,2,1,1,2022,11,4,4,4,0,0,1,0,0,0,9,3.7777777777777777,636750,70750.0,831,50.0,121850,59363.15510852303,112137000,1.0,0,58039.03816199377,96016.66666666667,58792.857142857145,50
50,4,22,3,2,2,1,2020,2,1,4,28,0,1,0,0,0,0,7,2.857142857142857,196300,28042.85714285714,831,50.0,121850,58093.500252908445,114850850,1.0,0,58106.99348645869,200.0,200.0,200
15000,1,27,32,0,0,1,2023,12,4,2,27,0,1,0,1,0,0,5,3.4,227000,45400.0,801,15000.0,35400000,56760.083064143975,122999100,1.0,0,58039.03816199377,35000.0,45400.0,15000
3000,1,50,46,0,0,1,2022,12,4,5,24,1,0,0,1,0,0,6,3.5,697300,116216.66666666667,782,3000.0,6975000,56760.083064143975,122999100,1.0,0,58106.99348645869,22333.333333333332,116216.66666666667,3000
8000,5,46,31,1,0,0,2021,8,3,1,10,0,0,0,0,1,0,8,3.125,151900,18987.5,809,8000.0,19264000,56760.083064143975,122999100,1.0,0,57205.288270377736,31333.333333333332,29000.0,40000
8000,2,22,22,1,0,1,2022,6,2,0,20,0,0,0,0,1,0,4,3.0,294000,73500.0,809,8000.0,19264000,56760.083064143975,122999100,1.0,0,58039.03816199377,26000.0,26000.0,16000
